Date;Open;High;Low;Close;Adj Close;Volume
15/09/2021;15.419.950.195;15.518.950.195;15.316.400.391;15.503.530.273;15.503.530.273;4465140000
16/09/2021;15.452.669.922;15.539.139.648;15.370.879.883;15.515.910.156;15.515.910.156;3701500000
17/09/2021;15.481.429.688;15.485.209.961;15.291.040.039;15.333.469.727;15.333.469.727;6709540000
20/09/2021;15.068.650.391;15.157.259.766;14.821.030.273;15.012.190.430;15.012.190.430;4879490000
21/09/2021;15.096.969.727;15.139.900.391;14.986.980.469;15.027.769.531;15.027.769.531;4083010000
22/09/2021;15.073.959.961;15.230.339.844;15.029.900.391;15.176.509.766;15.176.509.766;4252490000
23/09/2021;15.231.200.195;15.356.919.922;15.199.429.688;15.316.580.078;15.316.580.078;4196130000
24/09/2021;15.222.969.727;15.345.540.039;15.209.160.156;15.329.679.688;15.329.679.688;3992150000
27/09/2021;15.205.230.469;15.240.580.078;15.106.450.195;15.204.820.313;15.204.820.313;4650790000
28/09/2021;15.001.980.469;15.040.570.313;14.758.980.469;14.770.299.805;14.770.299.805;4989510000
29/09/2021;14.835.509.766;14.914.919.922;14.727.410.156;14.752.889.648;14.752.889.648;5294600000
30/09/2021;14.830.299.805;14.888.219.727;14.684.549.805;14.689.620.117;14.689.620.117;5950950000
01/10/2021;14.731.379.883;14.830.839.844;14.555.120.117;14.791.870.117;14.791.870.117;4710720000
04/10/2021;14.713.599.609;14.727.599.609;14.384.929.688;14.472.120.117;14.472.120.117;4557110000
05/10/2021;14.533.429.688;14.763.639.648;14.520.230.469;14.674.150.391;14.674.150.391;4176390000
06/10/2021;14.529.889.648;14.775.639.648;14.499.480.469;14.766.750.000;14.766.750.000;4465910000
07/10/2021;14.899.070.313;15.010.320.313;14.878.219.727;14.897.129.883;14.897.129.883;3984180000
08/10/2021;14.942.360.352;14.948.349.609;14.805.500.000;14.820.750.000;14.820.750.000;3571380000
11/10/2021;14.765.690.430;14.907.570.313;14.709.049.805;14.713.730.469;14.713.730.469;3539540000
12/10/2021;14.772.290.039;14.784.780.273;14.636.330.078;14.662.110.352;14.662.110.352;4063830000
13/10/2021;14.751.799.805;14.800.830.078;14.676.580.078;14.774.599.609;14.774.599.609;4053580000
14/10/2021;14.925.580.078;15.059.889.648;14.901.589.844;15.052.419.922;15.052.419.922;4262400000
15/10/2021;15.106.969.727;15.150.139.648;15.064.589.844;15.146.919.922;15.146.919.922;4494440000
18/10/2021;15.091.580.078;15.307.509.766;15.074.709.961;15.300.889.648;15.300.889.648;4167740000
19/10/2021;15.349.450.195;15.414.969.727;15.320.620.117;15.410.719.727;15.410.719.727;4483400000
20/10/2021;15.448.000.000;15.457.110.352;15.333.429.688;15.388.709.961;15.388.709.961;4117050000
21/10/2021;15.365.809.570;15.497.580.078;15.350.500.000;15.489.589.844;15.489.589.844;4961860000
22/10/2021;15.422.070.313;15.474.280.273;15.291.950.195;15.355.070.313;15.355.070.313;5775770000
25/10/2021;15.417.250.000;15.555.650.391;15.338.490.234;15.514.190.430;15.514.190.430;5750200000
26/10/2021;15.615.360.352;15.710.790.039;15.518.589.844;15.559.490.234;15.559.490.234;7173230000
27/10/2021;15.603.160.156;15.729.750.000;15.578.679.688;15.598.389.648;15.598.389.648;6130110000
28/10/2021;15.674.389.648;15.784.000.000;15.650.009.766;15.778.160.156;15.778.160.156;5714890000
29/10/2021;15.638.740.234;15.856.900.391;15.638.740.234;15.850.469.727;15.850.469.727;5338290000
01/11/2021;15.879.610.352;15.910.349.609;15.785.309.570;15.905.280.273;15.905.280.273;5273950000
02/11/2021;15.885.339.844;15.988.330.078;15.877.269.531;15.972.490.234;15.972.490.234;5129370000
03/11/2021;16.000.599.609;16.157.599.609;15.950.589.844;16.144.500.000;16.144.500.000;5325110000
04/11/2021;16.193.219.727;16.387.949.219;16.169.559.570;16.346.240.234;16.346.240.234;5297250000
05/11/2021;16.397.589.844;16.454.480.469;16.302.059.570;16.359.379.883;16.359.379.883;5566400000
08/11/2021;16.351.490.234;16.401.929.688;16.314.000.000;16.336.030.273;16.336.030.273;5723650000
09/11/2021;16.389.990.234;16.401.890.625;16.168.629.883;16.219.940.430;16.219.940.430;5574660000
10/11/2021;16.087.019.531;16.224.509.766;15.905.280.273;15.985.570.313;15.985.570.313;5369110000
11/11/2021;16.114.049.805;16.116.250.000;16.019.389.648;16.032.469.727;16.032.469.727;4570460000
12/11/2021;16.078.129.883;16.218.549.805;16.012.780.273;16.199.889.648;16.199.889.648;5446540000
15/11/2021;16.227.009.766;16.256.730.469;16.096.370.117;16.189.120.117;16.189.120.117;5020180000
16/11/2021;16.170.290.039;16.329.500.000;16.156.690.430;16.309.769.531;16.309.769.531;5533020000
17/11/2021;16.329.070.313;16.398.949.219;16.276.769.531;16.308.070.313;16.308.070.313;5049320000
18/11/2021;16.398.759.766;16.501.919.922;16.309.509.766;16.482.970.703;16.482.970.703;5391360000
19/11/2021;16.558.560.547;16.625.859.375;16.523.830.078;16.573.339.844;16.573.339.844;4875310000
22/11/2021;16.644.769.531;16.764.859.375;16.374.780.273;16.380.980.469;16.380.980.469;5567830000
23/11/2021;16.330.179.688;16.417.500.000;16.121.700.195;16.306.719.727;16.306.719.727;5434380000
24/11/2021;16.202.259.766;16.370.559.570;16.106.019.531;16.367.809.570;16.367.809.570;4197090000
26/11/2021;16.237.410.156;16.302.580.078;15.988.950.195;16.025.580.078;16.025.580.078;3502170000
29/11/2021;16.263.429.688;16.437.160.156;16.214.559.570;16.399.240.234;16.399.240.234;4836230000
30/11/2021;16.333.950.195;16.454.560.547;16.073.759.766;16.135.919.922;16.135.919.922;6631470000
01/12/2021;16.347.959.961;16.427.189.453;15.864.000.000;15.877.719.727;15.877.719.727;6320260000
02/12/2021;15.791.299.805;16.066.320.313;15.770.919.922;15.990.759.766;15.990.759.766;5418340000
03/12/2021;16.039.410.156;16.089.610.352;15.543.309.570;15.712.040.039;15.712.040.039;5900290000
06/12/2021;15.744.910.156;15.898.589.844;15.557.780.273;15.846.160.156;15.846.160.156;5115230000
07/12/2021;16.139.559.570;16.343.669.922;16.128.440.430;16.325.660.156;16.325.660.156;5116490000
08/12/2021;16.313.879.883;16.401.099.609;16.250.389.648;16.394.339.844;16.394.339.844;4615390000
09/12/2021;16.337.809.570;16.413.279.297;16.141.389.648;16.149.570.313;16.149.570.313;4515600000
10/12/2021;16.278.299.805;16.339.120.117;16.139.000.000;16.331.980.469;16.331.980.469;4426210000
13/12/2021;16.317.900.391;16.332.629.883;16.075.540.039;16.082.549.805;16.082.549.805;4573920000
14/12/2021;15.877.650.391;15.995.209.961;15.742.799.805;15.914.900.391;15.914.900.391;4865990000
15/12/2021;15.908.450.195;16.301.269.531;15.746.940.430;16.289.589.844;16.289.589.844;5343920000
16/12/2021;16.335.030.273;16.340.530.273;15.802.629.883;15.863.940.430;15.863.940.430;4906480000
17/12/2021;15.714.540.039;15.960.250.000;15.664.099.609;15.801.459.961;15.801.459.961;7668770000
20/12/2021;15.566.830.078;15.662.610.352;15.508.740.234;15.627.639.648;15.627.639.648;4602640000
21/12/2021;15.794.379.883;15.997.610.352;15.617.480.469;15.986.280.273;15.986.280.273;4581720000
22/12/2021;15.963.540.039;16.186.250.000;15.947.559.570;16.180.139.648;16.180.139.648;4107900000
23/12/2021;16.203.759.766;16.360.750.000;16.188.030.273;16.308.209.961;16.308.209.961;3935010000
27/12/2021;16.361.070.313;16.567.640.625;16.361.070.313;16.567.500.000;16.567.500.000;3743920000
28/12/2021;16.602.919.922;16.607.189.453;16.458.490.234;16.488.660.156;16.488.660.156;3648500000
29/12/2021;16.510.630.859;16.548.919.922;16.396.160.156;16.491.009.766;16.491.009.766;3714380000
30/12/2021;16.485.400.391;16.569.619.141;16.415.119.141;16.429.099.609;16.429.099.609;3750920000
31/12/2021;16.411.259.766;16.464.619.141;16.317.259.766;16.320.080.078;16.320.080.078;3392580000
03/01/2022;16.395.509.766;16.504.140.625;16.306.639.648;16.501.769.531;16.501.769.531;4429960000
04/01/2022;16.513.869.141;16.513.869.141;16.151.900.391;16.279.730.469;16.279.730.469;5131110000
05/01/2022;16.190.549.805;16.249.230.469;15.763.839.844;15.771.780.273;15.771.780.273;5031850000
06/01/2022;15.675.219.727;15.900.599.609;15.608.570.313;15.765.360.352;15.765.360.352;4790820000
07/01/2022;15.774.129.883;15.835.000.000;15.526.799.805;15.592.190.430;15.592.190.430;4238070000
10/01/2022;15.383.179.688;15.627.919.922;15.165.530.273;15.614.429.688;15.614.429.688;5317180000
11/01/2022;15.582.719.727;15.848.559.570;15.496.910.156;15.844.120.117;15.844.120.117;4390710000
12/01/2022;15.955.480.469;16.017.389.648;15.815.950.195;15.905.099.609;15.905.099.609;4338530000
13/01/2022;15.970.089.844;15.990.379.883;15.468.089.844;15.495.620.117;15.495.620.117;4302020000
14/01/2022;15.396.469.727;15.617.179.688;15.396.469.727;15.611.589.844;15.611.589.844;4374020000
18/01/2022;15.378.059.570;15.446.299.805;15.182.959.961;15.210.759.766;15.210.759.766;5060790000
19/01/2022;15.287.250.000;15.382.000.000;15.038.440.430;15.047.839.844;15.047.839.844;4665340000
20/01/2022;15.176.379.883;15.347.620.117;14.832.690.430;14.846.459.961;14.846.459.961;5102050000
21/01/2022;14.728.660.156;14.868.450.195;14.432.639.648;14.438.400.391;14.438.400.391;5870830000
24/01/2022;14.160.910.156;14.532.570.313;13.724.849.609;14.509.580.078;14.509.580.078;6998770000
25/01/2022;14.237.599.609;14.410.429.688;14.033.809.570;14.149.120.117;14.149.120.117;5019380000
26/01/2022;14.492.519.531;14.646.540.039;14.006.400.391;14.172.759.766;14.172.759.766;5771140000
27/01/2022;14.346.459.961;14.419.450.195;13.972.879.883;14.003.110.352;14.003.110.352;5177380000
28/01/2022;14.091.309.570;14.457.780.273;13.880.480.469;14.454.610.352;14.454.610.352;4971930000
31/01/2022;14.505.070.313;14.934.519.531;14.442.879.883;14.930.049.805;14.930.049.805;5124940000
01/02/2022;14.966.599.609;15.034.419.922;14.749.490.234;15.019.679.688;15.019.679.688;4671850000
02/02/2022;15.173.030.273;15.196.400.391;14.960.849.609;15.139.740.234;15.139.740.234;4673140000
03/02/2022;14.693.849.609;14.856.509.766;14.471.200.195;14.501.110.352;14.501.110.352;4326300000
04/02/2022;14.566.280.273;14.832.049.805;14.452.280.273;14.694.349.609;14.694.349.609;4121340000
07/02/2022;14.716.429.688;14.813.860.352;14.524.629.883;14.571.250.000;14.571.250.000;4268730000
08/02/2022;14.533.250.000;14.785.219.727;14.485.780.273;14.747.030.273;14.747.030.273;4293770000
09/02/2022;14.930.990.234;15.057.900.391;14.870.360.352;15.056.959.961;15.056.959.961;4729730000
10/02/2022;14.770.679.688;15.037.259.766;14.636.620.117;14.705.639.648;14.705.639.648;5212510000
11/02/2022;14.739.459.961;14.769.639.648;14.194.540.039;14.253.839.844;14.253.839.844;5237320000
14/02/2022;14.233.400.391;14.400.780.273;14.119.730.469;14.268.589.844;14.268.589.844;4347350000
15/02/2022;14.482.110.352;14.624.530.273;14.444.459.961;14.620.820.313;14.620.820.313;4416840000
16/02/2022;14.514.839.844;14.647.790.039;14.399.290.039;14.603.639.648;14.603.639.648;4238560000
17/02/2022;14.485.080.078;14.497.459.961;14.155.429.688;14.171.740.234;14.171.740.234;4278370000
18/02/2022;14.207.549.805;14.225.719.727;13.918.759.766;14.009.540.039;14.009.540.039;4501940000
22/02/2022;13.892.809.570;14.109.259.766;13.720.919.922;13.870.530.273;13.870.530.273;4849170000
23/02/2022;14.016.940.430;14.035.929.688;13.502.580.078;13.509.429.688;13.509.429.688;4639330000
24/02/2022;13.065.440.430;13.989.099.609;13.065.440.430;13.974.669.922;13.974.669.922;6180200000
25/02/2022;13.973.900.391;14.193.000.000;13.850.290.039;14.189.160.156;14.189.160.156;4628720000
28/02/2022;14.058.610.352;14.296.599.609;14.009.360.352;14.237.809.570;14.237.809.570;5928130000
01/03/2022;14.197.660.156;14.271.580.078;13.906.919.922;14.005.990.234;14.005.990.234;6131350000
02/03/2022;14.075.110.352;14.292.719.727;13.962.690.430;14.243.690.430;14.243.690.430;5246390000
03/03/2022;14.339.700.195;14.342.559.570;13.965.110.352;14.035.209.961;14.035.209.961;5092580000
04/03/2022;13.957.599.609;13.992.969.727;13.738.610.352;13.837.830.078;13.837.830.078;5343900000
07/03/2022;13.853.530.273;13.879.099.609;13.314.440.430;13.319.379.883;13.319.379.883;6195370000
08/03/2022;13.275.230.469;13.663.269.531;13.129.400.391;13.267.610.352;13.267.610.352;6683960000
09/03/2022;13.610.480.469;13.793.110.352;13.504.480.469;13.742.200.195;13.742.200.195;5396550000
10/03/2022;13.577.839.844;13.633.690.430;13.399.459.961;13.591.000.000;13.591.000.000;5071250000
11/03/2022;13.701.799.805;13.714.440.430;13.285.190.430;13.301.830.078;13.301.830.078;5288210000
14/03/2022;13.248.089.844;13.386.669.922;13.020.400.391;13.046.639.648;13.046.639.648;5876710000
15/03/2022;13.174.969.727;13.488.179.688;13.092.450.195;13.458.559.570;13.458.559.570;5440100000
16/03/2022;13.633.120.117;13.960.250.000;13.475.089.844;13.956.790.039;13.956.790.039;6552210000
17/03/2022;13.878.990.234;14.125.669.922;13.827.339.844;14.118.599.609;14.118.599.609;5612090000
18/03/2022;14.061.290.039;14.427.469.727;14.014.429.688;14.420.080.078;14.420.080.078;8149290000
21/03/2022;14.377.150.391;14.470.679.688;14.190.530.273;14.376.089.844;14.376.089.844;5673940000
22/03/2022;14.396.030.273;14.688.969.727;14.385.549.805;14.654.330.078;14.654.330.078;5445100000
23/03/2022;14.525.219.727;14.681.330.078;14.446.040.039;14.447.549.805;14.447.549.805;5024230000
24/03/2022;14.529.719.727;14.767.730.469;14.440.669.922;14.765.690.430;14.765.690.430;5149520000
25/03/2022;14.766.900.391;14.805.879.883;14.577.589.844;14.754.309.570;14.754.309.570;5585100000
28/03/2022;14.763.160.156;14.989.080.078;14.705.919.922;14.987.400.391;14.987.400.391;5129500000
29/03/2022;15.142.929.688;15.265.419.922;15.039.610.352;15.239.320.313;15.239.320.313;6060890000
30/03/2022;15.177.150.391;15.229.009.766;15.010.339.844;15.071.549.805;15.071.549.805;5479200000
31/03/2022;15.074.230.469;15.088.379.883;14.835.160.156;14.838.490.234;14.838.490.234;5453890000
01/04/2022;14.886.910.156;14.925.929.688;14.723.830.078;14.861.209.961;14.861.209.961;5002790000
04/04/2022;14.903.379.883;15.161.889.648;14.884.570.313;15.159.580.078;15.159.580.078;4630100000
05/04/2022;15.109.269.531;15.120.669.922;14.782.570.313;14.820.639.648;14.820.639.648;4727710000
06/04/2022;14.600.299.805;14.639.349.609;14.395.400.391;14.498.889.648;14.498.889.648;5360420000
07/04/2022;14.469.500.000;14.624.240.234;14.315.690.430;14.531.809.570;14.531.809.570;4856090000
08/04/2022;14.450.530.273;14.490.190.430;14.307.679.688;14.327.259.766;14.327.259.766;4574080000
11/04/2022;14.149.599.609;14.187.669.922;13.979.139.648;13.990.209.961;13.990.209.961;4946680000
12/04/2022;14.175.660.156;14.264.740.234;13.882.750.000;13.940.240.234;13.940.240.234;4991720000
13/04/2022;13.939.610.352;14.258.809.570;13.919.480.469;14.217.290.039;14.217.290.039;4909720000
14/04/2022;14.225.469.727;14.235.389.648;13.884.820.313;13.893.209.961;13.893.209.961;4642240000
18/04/2022;13.859.469.727;13.997.929.688;13.788.959.961;13.910.759.766;13.910.759.766;4365230000
19/04/2022;13.882.750.000;14.236.509.766;13.844.740.234;14.210.259.766;14.210.259.766;4562840000
20/04/2022;14.246.200.195;14.263.610.352;13.962.860.352;13.998.530.273;13.998.530.273;4678930000
21/04/2022;14.174.919.922;14.277.209.961;13.682.679.688;13.720.450.195;13.720.450.195;5233110000
22/04/2022;13.714.629.883;13.769.400.391;13.342.790.039;13.356.870.117;13.356.870.117;4475090000
25/04/2022;13.275.410.156;13.541.769.531;13.239.730.469;13.533.219.727;13.533.219.727;4845160000
26/04/2022;13.447.660.156;13.447.660.156;13.009.650.391;13.009.709.961;13.009.709.961;5168160000
27/04/2022;13.009.400.391;13.241.940.430;12.936.410.156;13.003.360.352;13.003.360.352;4810720000
28/04/2022;13.254.959.961;13.542.559.570;13.038.169.922;13.456.059.570;13.456.059.570;5067150000
29/04/2022;13.274.940.430;13.428.530.273;12.835.480.469;12.854.799.805;12.854.799.805;4733070000
02/05/2022;12.864.830.078;13.083.570.313;12.716.629.883;13.075.849.609;13.075.849.609;4918240000
03/05/2022;13.045.349.609;13.178.740.234;12.982.700.195;13.089.900.391;13.089.900.391;4547280000
04/05/2022;13.110.299.805;13.556.669.922;12.887.530.273;13.535.709.961;13.535.709.961;5498050000
05/05/2022;13.344.790.039;13.344.790.039;12.710.589.844;12.850.549.805;12.850.549.805;5308920000
06/05/2022;12.776.860.352;12.926.580.078;12.522.769.531;12.693.530.273;12.693.530.273;5324480000
09/05/2022;12.465.910.156;12.542.320.313;12.136.190.430;12.187.719.727;12.187.719.727;5939140000
10/05/2022;12.496.839.844;12.537.889.648;12.173.469.727;12.345.860.352;12.345.860.352;6218260000
11/05/2022;12.240.209.961;12.470.889.648;11.939.089.844;11.967.559.570;11.967.559.570;6152370000
12/05/2022;11.790.129.883;12.128.730.469;11.692.120.117;11.945.500.000;11.945.500.000;6679470000
13/05/2022;12.125.929.688;12.429.280.273;12.069.129.883;12.387.400.391;12.387.400.391;5894020000
16/05/2022;12.297.070.313;12.395.509.766;12.196.209.961;12.243.580.078;12.243.580.078;4930250000
17/05/2022;12.496.629.883;12.572.990.234;12.333.990.234;12.564.099.609;12.564.099.609;5093960000
18/05/2022;12.352.919.922;12.389.959.961;11.887.000.000;11.928.309.570;11.928.309.570;5064120000
19/05/2022;11.872.559.570;12.066.849.609;11.795.790.039;11.875.629.883;11.875.629.883;5154410000
20/05/2022;12.037.030.273;12.044.700.195;11.492.290.039;11.835.620.117;11.835.620.117;5434370000
